Particle#, Time, Area, Convex Area, Perimeter, Convex Perim, xLF, xFmin, xFmax
1498, 3.000000E+1, 3.047935E+5, 3.124833E+5, 1.961521E+3, 1.957330E+3, 6.532802E+2, 6.078366E+2, 6.560800E+2
1499, 3.000000E+1, 3.339680E+5, 3.424034E+5, 2.062062E+3, 2.054329E+3, 6.661593E+2, 6.468503E+2, 6.791156E+2
1500, 3.000000E+1, 2.179227E+5, 2.244474E+5, 1.704306E+3, 1.677322E+3, 6.319341E+2, 4.489914E+2, 6.319824E+2
1501, 3.000000E+1, 3.463648E+5, 3.545672E+5, 2.097842E+3, 2.079914E+3, 6.778702E+2, 6.570745E+2, 6.866268E+2
1502, 3.000000E+1, 1.739281E+5, 1.796138E+5, 1.515464E+3, 1.484917E+3, 5.574305E+2, 4.107693E+2, 5.587146E+2
1503, 3.100000E+1, 3.644473E+5, 3.722769E+5, 2.144328E+3, 2.125000E+3, 6.895038E+2, 6.758524E+2, 6.994673E+2
1504, 3.100000E+1, 4.240079E+5, 4.337482E+5, 2.318321E+3, 2.309053E+3, 7.527793E+2, 7.231786E+2, 7.609277E+2
1505, 3.100000E+1, 3.937150E+5, 4.031291E+5, 2.244831E+3, 2.224103E+3, 7.530496E+2, 6.758138E+2, 7.748881E+2
1506, 3.100000E+1, 4.154327E+5, 4.247070E+5, 2.298230E+3, 2.281248E+3, 7.468707E+2, 7.085618E+2, 7.676376E+2
1507, 3.100000E+1, 3.427296E+5, 3.523768E+5, 2.104040E+3, 2.063993E+3, 7.174633E+2, 6.339326E+2, 7.189211E+2
1508, 3.100000E+1, 3.938082E+5, 4.022902E+5, 2.234086E+3, 2.210008E+3, 7.259109E+2, 7.024794E+2, 7.299175E+2
1509, 3.100000E+1, 2.992010E+5, 3.068441E+5, 1.944065E+3, 1.935280E+3, 6.178869E+2, 6.082324E+2, 6.442533E+2
1510, 3.100000E+1, 3.427296E+5, 3.511184E+5, 2.089886E+3, 2.072093E+3, 6.753117E+2, 6.549697E+2, 6.816547E+2
1512, 3.100000E+1, 1.728095E+5, 1.786817E+5, 1.501639E+3, 1.474568E+3, 5.360845E+2, 4.277225E+2, 5.410855E+2
1513, 3.100000E+1, 3.737682E+5, 3.819706E+5, 2.177791E+3, 2.164265E+3, 6.951227E+2, 6.854683E+2, 7.103092E+2
1514, 3.100000E+1, 1.725299E+5, 1.785419E+5, 1.485960E+3, 1.458329E+3, 4.878410E+2, 4.571977E+2, 5.065610E+2
1516, 3.100000E+1, 1.687084E+5, 1.747669E+5, 1.480872E+3, 1.464373E+3, 5.011738E+2, 4.451585E+2, 5.109538E+2
1517, 3.100000E+1, 2.998535E+5, 3.069840E+5, 1.955313E+3, 1.932007E+3, 6.417142E+2, 6.007502E+2, 6.469179E+2
1518, 3.100000E+1, 1.543542E+5, 1.625566E+5, 1.460781E+3, 1.405200E+3, 5.115911E+2, 3.875309E+2, 5.207145E+2
1519, 3.100000E+1, 4.027562E+5, 4.114713E+5, 2.262374E+3, 2.240863E+3, 7.240862E+2, 7.047772E+2, 7.456447E+2
1520, 3.100000E+1, 2.920239E+5, 2.993408E+5, 1.932296E+3, 1.909029E+3, 6.082324E+2, 6.082324E+2, 6.275414E+2
1521, 3.100000E+1, 2.992942E+5, 3.071238E+5, 1.952484E+3, 1.941507E+3, 6.287192E+2, 6.170179E+2, 6.430175E+2
1523, 3.100000E+1, 2.005858E+5, 2.085552E+5, 1.641764E+3, 1.622079E+3, 5.939244E+2, 4.710422E+2, 5.986552E+2
1524, 3.100000E+1, 3.582023E+5, 3.668242E+5, 2.135842E+3, 2.111715E+3, 6.854683E+2, 6.661593E+2, 6.970633E+2
1525, 3.100000E+1, 3.460852E+5, 3.547070E+5, 2.093555E+3, 2.087106E+3, 6.814037E+2, 6.626933E+2, 6.817224E+2
1526, 3.100000E+1, 3.545672E+5, 3.626298E+5, 2.118753E+3, 2.099502E+3, 6.826781E+2, 6.690170E+2, 6.930374E+2
1527, 3.100000E+1, 4.568175E+5, 4.669307E+5, 2.411014E+3, 2.392661E+3, 7.868789E+2, 7.430669E+2, 7.937819E+2
1529, 3.100000E+1, 3.170971E+5, 3.243674E+5, 2.007418E+3, 1.984711E+3, 6.371959E+2, 6.178869E+2, 6.617375E+2
1530, 3.100000E+1, 3.506524E+5, 3.592276E+5, 2.111831E+3, 2.092648E+3, 6.951227E+2, 6.565048E+2, 7.085328E+2
1531, 3.100000E+1, 3.974433E+5, 4.066710E+5, 2.254650E+3, 2.232126E+3, 7.441193E+2, 6.895038E+2, 7.656970E+2
1532, 3.100000E+1, 3.995871E+5, 4.090012E+5, 2.259883E+3, 2.235727E+3, 7.312209E+2, 6.953544E+2, 7.441483E+2
1533, 3.100000E+1, 3.599733E+5, 3.684553E+5, 2.147978E+3, 2.114534E+3, 6.837401E+2, 6.743946E+2, 6.990038E+2
1535, 3.100000E+1, 4.105858E+5, 4.192542E+5, 2.275919E+3, 2.263754E+3, 7.433951E+2, 7.047772E+2, 7.563225E+2
1536, 3.100000E+1, 3.931557E+5, 4.032689E+5, 2.246057E+3, 2.223254E+3, 7.622407E+2, 6.587157E+2, 7.801594E+2
1537, 3.100000E+1, 4.247536E+5, 4.346337E+5, 2.328603E+3, 2.308155E+3, 7.572300E+2, 7.270019E+2, 7.638627E+2
1538, 3.100000E+1, 2.705858E+5, 2.770638E+5, 1.851846E+3, 1.838387E+3, 6.073732E+2, 5.773091E+2, 6.109839E+2
1539, 3.100000E+1, 1.352463E+5, 1.477363E+5, 1.454168E+3, 1.430572E+3, 5.450535E+2, 3.332341E+2, 5.624509E+2
1540, 3.100000E+1, 4.623168E+5, 4.716377E+5, 2.434011E+3, 2.419597E+3, 8.206310E+2, 7.144317E+2, 8.316854E+2
1541, 3.100000E+1, 3.507456E+5, 3.582955E+5, 2.112034E+3, 2.078465E+3, 6.758138E+2, 6.565048E+2, 7.071523E+2
1542, 3.100000E+1, 3.740478E+5, 3.820638E+5, 2.179808E+3, 2.163898E+3, 6.951227E+2, 6.854683E+2, 7.142386E+2
1543, 3.100000E+1, 1.564048E+5, 1.682889E+5, 1.554932E+3, 1.510000E+3, 6.085317E+2, 3.480441E+2, 6.085414E+2
1544, 3.100000E+1, 4.251264E+5, 4.344007E+5, 2.324095E+3, 2.301928E+3, 7.509449E+2, 7.304581E+2, 7.609277E+2
1545, 3.100000E+1, 1.197736E+5, 1.238282E+5, 1.279335E+3, 1.240755E+3, 4.634152E+2, 3.185979E+2, 4.733689E+2
1546, 3.100000E+1, 3.174700E+5, 3.247869E+5, 2.007283E+3, 1.999279E+3, 6.468503E+2, 6.275414E+2, 6.630698E+2
1547, 3.100000E+1, 2.729161E+5, 2.800465E+5, 1.867283E+3, 1.841593E+3, 6.392619E+2, 5.479498E+2, 6.399667E+2
1548, 3.100000E+1, 1.701065E+5, 1.756058E+5, 1.485110E+3, 1.467385E+3, 5.225103E+2, 4.233008E+2, 5.292394E+2
1549, 3.100000E+1, 3.763781E+5, 3.844407E+5, 2.190776E+3, 2.169218E+3, 7.088224E+2, 6.867427E+2, 7.189211E+2
1550, 3.100000E+1, 1.541678E+5, 1.618109E+5, 1.493384E+3, 1.487949E+3, 5.683787E+2, 3.626031E+2, 5.705123E+2
1551, 3.100000E+1, 2.882023E+5, 2.956124E+5, 1.929767E+3, 1.904955E+3, 6.485399E+2, 5.870988E+2, 6.509438E+2
1552, 3.100000E+1, 4.075099E+5, 4.165046E+5, 2.272202E+3, 2.259419E+3, 7.345999E+2, 7.216919E+2, 7.396203E+2
1553, 3.100000E+1, 4.268042E+5, 4.355658E+5, 2.332069E+3, 2.315338E+3, 7.627041E+2, 7.047772E+2, 7.798602E+2
1554, 3.100000E+1, 1.653528E+5, 1.770040E+5, 1.541116E+3, 1.516150E+3, 5.498131E+2, 3.730685E+2, 5.544377E+2
1555, 3.100000E+1, 3.033954E+5, 3.114580E+5, 1.962254E+3, 1.946624E+3, 6.371959E+2, 6.178869E+2, 6.390206E+2
1556, 3.200000E+1, 4.117975E+5, 4.207922E+5, 2.284338E+3, 2.267433E+3, 7.530496E+2, 7.047772E+2, 7.634379E+2
1557, 3.200000E+1, 4.397602E+5, 4.486151E+5, 2.365126E+3, 2.341453E+3, 7.645964E+2, 7.372935E+2, 7.744053E+2
1559, 3.200000E+1, 9.181090E+4, 9.586549E+4, 1.107051E+3, 1.067342E+3, 3.861793E+2, 3.185979E+2, 3.881102E+2
1560, 3.200000E+1, 3.315445E+5, 3.397935E+5, 2.054406E+3, 2.033002E+3, 6.621913E+2, 6.417142E+2, 6.750511E+2
1562, 3.200000E+1, 3.609986E+5, 3.702263E+5, 2.148094E+3, 2.128524E+3, 6.901411E+2, 6.418879E+2, 7.175598E+2
1564, 3.200000E+1, 3.179360E+5, 3.258122E+5, 2.005989E+3, 1.990774E+3, 6.485399E+2, 6.348884E+2, 6.613803E+2
1565, 3.200000E+1, 4.209320E+5, 4.305325E+5, 2.306437E+3, 2.302372E+3, 7.372935E+2, 7.304581E+2, 7.548453E+2
1566, 3.200000E+1, 3.869107E+5, 3.965112E+5, 2.225445E+3, 2.214420E+3, 7.099810E+2, 7.031553E+2, 7.235745E+2
1567, 3.200000E+1, 2.182023E+5, 2.238415E+5, 1.667416E+3, 1.645780E+3, 5.683787E+2, 5.041764E+2, 5.731191E+2
1568, 3.200000E+1, 1.887483E+5, 1.942942E+5, 1.551437E+3, 1.526480E+3, 5.132613E+2, 4.825021E+2, 5.152308E+2
1569, 3.200000E+1, 2.974300E+5, 3.038614E+5, 1.945021E+3, 1.906181E+3, 6.347050E+2, 6.048630E+2, 6.358732E+2
1570, 3.200000E+1, 4.622236E+5, 4.725232E+5, 2.426510E+3, 2.413012E+3, 7.912621E+2, 7.557819E+2, 7.953073E+2
1571, 3.200000E+1, 1.838082E+5, 1.905193E+5, 1.557413E+3, 1.545335E+3, 5.750886E+2, 4.485086E+2, 5.755520E+2
1572, 3.200000E+1, 1.270439E+5, 1.314713E+5, 1.286875E+3, 1.250931E+3, 4.150366E+2, 3.890660E+2, 4.322988E+2
1573, 3.200000E+1, 4.006124E+5, 4.103994E+5, 2.258541E+3, 2.233333E+3, 7.513118E+2, 6.825333E+2, 7.629455E+2
1574, 3.200000E+1, 1.210785E+5, 1.257856E+5, 1.250497E+3, 1.216687E+3, 4.143704E+2, 3.825396E+2, 4.191687E+2
1575, 3.200000E+1, 3.167243E+5, 3.248801E+5, 2.007968E+3, 1.996354E+3, 6.661593E+2, 6.178869E+2, 6.686694E+2
1576, 3.200000E+1, 3.947402E+5, 4.032689E+5, 2.261437E+3, 2.242698E+3, 7.820131E+2, 6.275414E+2, 7.920248E+2
1577, 3.200000E+1, 3.763781E+5, 3.861650E+5, 2.193885E+3, 2.177964E+3, 7.057523E+2, 6.918788E+2, 7.173571E+2
1578, 3.200000E+1, 3.084287E+5, 3.167243E+5, 1.983291E+3, 1.962013E+3, 6.711796E+2, 6.016384E+2, 6.805541E+2
1579, 3.200000E+1, 3.554061E+5, 3.639347E+5, 2.121379E+3, 2.107767E+3, 6.828519E+2, 6.698666E+2, 6.921685E+2
1580, 3.200000E+1, 1.489480E+5, 1.540279E+5, 1.402487E+3, 1.364256E+3, 4.847033E+2, 4.027754E+2, 4.885747E+2
1581, 3.200000E+1, 1.749534E+5, 1.806857E+5, 1.497449E+3, 1.491618E+3, 4.763039E+2, 4.733207E+2, 4.984030E+2
1582, 3.200000E+1, 4.015445E+5, 4.104926E+5, 2.257218E+3, 2.239270E+3, 7.432311E+2, 7.084942E+2, 7.493906E+2
1583, 3.200000E+1, 3.187749E+5, 3.270239E+5, 2.013298E+3, 1.996093E+3, 6.485399E+2, 6.348884E+2, 6.543712E+2
1584, 3.200000E+1, 2.795339E+5, 2.868042E+5, 1.886785E+3, 1.868056E+3, 6.082324E+2, 5.889235E+2, 6.203681E+2
1585, 3.200000E+1, 3.847669E+5, 3.930625E+5, 2.212479E+3, 2.194068E+3, 7.144317E+2, 6.951227E+2, 7.226090E+2
1586, 3.200000E+1, 2.887616E+5, 2.960785E+5, 1.921107E+3, 1.900900E+3, 6.291344E+2, 5.986069E+2, 6.319824E+2
1587, 3.200000E+1, 3.047003E+5, 3.124833E+5, 1.968800E+3, 1.949240E+3, 6.212369E+2, 6.212369E+2, 6.526624E+2
1589, 3.200000E+1, 3.238082E+5, 3.319174E+5, 2.036671E+3, 2.015663E+3, 6.653193E+2, 6.349657E+2, 6.702721E+2
1590, 3.200000E+1, 2.742210E+5, 2.815379E+5, 1.877189E+3, 1.851305E+3, 6.261994E+2, 5.616013E+2, 6.264311E+2
1593, 3.200000E+1, 1.572436E+5, 1.634420E+5, 1.454573E+3, 1.421574E+3, 5.338735E+2, 3.769786E+2, 5.340570E+2
1594, 3.200000E+1, 3.579227E+5, 3.666378E+5, 2.127423E+3, 2.118792E+3, 6.827843E+2, 6.749642E+2, 6.986660E+2
1595, 3.200000E+1, 4.556058E+5, 4.663714E+5, 2.404034E+3, 2.387370E+3, 7.738068E+2, 7.633896E+2, 7.858170E+2
1596, 3.200000E+1, 3.174700E+5, 3.250665E+5, 2.018772E+3, 2.007949E+3, 7.061192E+2, 5.761602E+2, 7.087355E+2
1597, 3.200000E+1, 7.466044E+5, 8.346869E+5, 3.626233E+3, 3.456604E+3, 1.327887E+3, 7.036669E+2, 1.330397E+3
1598, 3.200000E+1, 3.009720E+5, 3.081491E+5, 1.958441E+3, 1.940551E+3, 6.611583E+2, 5.879290E+2, 6.633595E+2
1599, 3.200000E+1, 3.495339E+5, 3.580159E+5, 2.128504E+3, 2.106869E+3, 7.337407E+2, 6.082324E+2, 7.443992E+2
1600, 3.200000E+1, 2.903462E+5, 2.976631E+5, 1.921068E+3, 1.899182E+3, 6.392426E+2, 6.017929E+2, 6.393102E+2
1601, 3.200000E+1, 1.430759E+5, 1.484354E+5, 1.383893E+3, 1.348577E+3, 4.893761E+2, 3.840746E+2, 4.894340E+2
1602, 3.200000E+1, 3.729293E+5, 3.818308E+5, 2.191153E+3, 2.174865E+3, 7.396782E+2, 6.262380E+2, 7.539186E+2
1603, 3.200000E+1, 1.089614E+5, 1.145073E+5, 1.216272E+3, 1.189307E+3, 4.165909E+2, 3.339099E+2, 4.191687E+2
1604, 3.200000E+1, 3.875632E+5, 3.958122E+5, 2.214178E+3, 2.185736E+3, 7.240862E+2, 6.854683E+2, 7.365887E+2
1605, 3.300000E+1, 4.146870E+5, 4.233088E+5, 2.316738E+3, 2.293287E+3, 8.013221E+2, 6.565048E+2, 8.110924E+2
1606, 3.300000E+1, 1.734620E+5, 1.802663E+5, 1.516526E+3, 1.480447E+3, 5.205890E+2, 4.381011E+2, 5.246439E+2
1607, 3.300000E+1, 3.862582E+5, 3.941810E+5, 2.225233E+3, 2.194174E+3, 7.530496E+2, 6.565048E+2, 7.619125E+2
1608, 3.300000E+1, 2.057123E+5, 2.127496E+5, 1.652287E+3, 1.625361E+3, 5.561465E+2, 4.729538E+2, 5.882090E+2
1609, 3.300000E+1, 2.838215E+5, 2.912316E+5, 1.902319E+3, 1.877700E+3, 6.142665E+2, 5.993889E+2, 6.275414E+2
1611, 3.300000E+1, 1.811984E+5, 1.866977E+5, 1.538480E+3, 1.511602E+3, 5.309965E+2, 4.344517E+2, 5.380540E+2
1613, 3.300000E+1, 1.859520E+5, 1.915912E+5, 1.542323E+3, 1.512799E+3, 4.827241E+2, 4.827241E+2, 5.101332E+2
1614, 3.300000E+1, 3.910119E+5, 3.991211E+5, 2.222114E+3, 2.200788E+3, 7.047772E+2, 6.951227E+2, 7.339917E+2
1616, 3.300000E+1, 3.765645E+5, 3.855126E+5, 2.186624E+3, 2.164120E+3, 7.169323E+2, 6.826877E+2, 7.189211E+2
1617, 3.300000E+1, 4.077895E+5, 4.174367E+5, 2.277396E+3, 2.260269E+3, 7.337407E+2, 7.144317E+2, 7.456447E+2
1619, 3.300000E+1, 3.559653E+5, 3.643541E+5, 2.123243E+3, 2.114969E+3, 7.177818E+2, 6.383641E+2, 7.195003E+2
1620, 3.300000E+1, 2.570705E+5, 2.635952E+5, 1.812726E+3, 1.791244E+3, 5.889235E+2, 5.599600E+2, 6.048533E+2
1621, 3.300000E+1, 2.529693E+5, 2.596804E+5, 1.796236E+3, 1.781677E+3, 5.802730E+2, 5.666216E+2, 5.907385E+2
1623, 3.300000E+1, 2.813049E+5, 2.884820E+5, 1.893920E+3, 1.873028E+3, 6.265276E+2, 5.879001E+2, 6.293950E+2
1624, 3.300000E+1, 3.870971E+5, 3.953927E+5, 2.209689E+3, 2.195970E+3, 7.047772E+2, 6.951227E+2, 7.256888E+2
1625, 3.300000E+1, 1.203329E+5, 1.246671E+5, 1.272741E+3, 1.236430E+3, 4.703760E+2, 3.372890E+2, 4.801078E+2
1626, 3.300000E+1, 1.847403E+5, 1.909387E+5, 1.541251E+3, 1.524308E+3, 4.876093E+2, 4.840178E+2, 5.146804E+2
1627, 3.300000E+1, 2.932356E+5, 3.010186E+5, 1.942028E+3, 1.917033E+3, 6.241526E+2, 6.083289E+2, 6.384413E+2
1628, 3.300000E+1, 3.609986E+5, 3.694806E+5, 2.141789E+3, 2.112092E+3, 7.031553E+2, 6.690170E+2, 7.085328E+2
1629, 3.300000E+1, 4.544872E+5, 4.642742E+5, 2.407152E+3, 2.390904E+3, 7.783347E+2, 7.543916E+2, 7.879506E+2
1630, 3.300000E+1, 4.245672E+5, 4.351464E+5, 2.322897E+3, 2.307972E+3, 7.580410E+2, 7.250710E+2, 7.745309E+2
1631, 3.300000E+1, 1.541678E+5, 1.637683E+5, 1.529009E+3, 1.480486E+3, 5.939244E+2, 3.822982E+2, 6.026907E+2
1632, 3.300000E+1, 2.298535E+5, 2.362849E+5, 1.707482E+3, 1.702993E+3, 5.696145E+2, 5.020331E+2, 5.719026E+2
1634, 3.300000E+1, 4.123568E+5, 4.220505E+5, 2.293480E+3, 2.281885E+3, 7.382300E+2, 7.113905E+2, 7.529241E+2
1636, 3.300000E+1, 2.712383E+5, 2.779028E+5, 1.864619E+3, 1.836061E+3, 6.007502E+2, 5.870988E+2, 6.048533E+2
1637, 3.300000E+1, 3.933421E+5, 4.025698E+5, 2.230060E+3, 2.219604E+3, 7.337600E+2, 6.979418E+2, 7.388672E+2
1638, 3.300000E+1, 1.313315E+5, 1.398602E+5, 1.414285E+3, 1.338951E+3, 5.309965E+2, 3.379069E+2, 5.479305E+2
1639, 3.300000E+1, 3.473901E+5, 3.552196E+5, 2.110229E+3, 2.074893E+3, 6.758524E+2, 6.485399E+2, 6.922361E+2
1640, 3.300000E+1, 3.909187E+5, 3.992609E+5, 2.225233E+3, 2.209274E+3, 7.168068E+2, 6.963295E+2, 7.365887E+2
1642, 3.300000E+1, 3.562449E+5, 3.652862E+5, 2.129866E+3, 2.097147E+3, 6.965419E+2, 6.648656E+2, 7.070847E+2
1643, 3.300000E+1, 3.294007E+5, 3.360652E+5, 2.043053E+3, 2.017198E+3, 6.371959E+2, 6.371959E+2, 6.740181E+2
1644, 3.300000E+1, 2.218375E+5, 2.281757E+5, 1.706671E+3, 1.691311E+3, 5.921191E+2, 5.012221E+2, 6.013777E+2
1645, 3.300000E+1, 3.331291E+5, 3.417043E+5, 2.059967E+3, 2.044539E+3, 6.649622E+2, 6.482502E+2, 6.755338E+2
1646, 3.300000E+1, 4.050865E+5, 4.145472E+5, 2.265897E+3, 2.263397E+3, 7.413773E+2, 7.032905E+2, 7.481451E+2
1648, 3.300000E+1, 4.117975E+5, 4.213980E+5, 2.288865E+3, 2.262431E+3, 7.433951E+2, 7.047772E+2, 7.583499E+2
1650, 3.300000E+1, 3.012516E+5, 3.077296E+5, 1.972729E+3, 1.935830E+3, 6.758138E+2, 5.599600E+2, 6.963295E+2
1651, 3.300000E+1, 3.157922E+5, 3.424034E+5, 2.135658E+3, 2.079672E+3, 6.790094E+2, 5.991282E+2, 7.388672E+2
1652, 3.300000E+1, 1.125965E+5, 1.167443E+5, 1.229189E+3, 1.212111E+3, 4.480452E+2, 3.176518E+2, 4.525249E+2
1654, 3.300000E+1, 3.781491E+5, 3.865379E+5, 2.184819E+3, 2.164622E+3, 7.236324E+2, 6.758524E+2, 7.352661E+2
1655, 3.400000E+1, 3.996803E+5, 4.096071E+5, 2.258020E+3, 2.248539E+3, 7.530496E+2, 6.951227E+2, 7.592092E+2
1656, 3.400000E+1, 1.557523E+5, 1.607390E+5, 1.417954E+3, 1.384984E+3, 4.505651E+2, 4.437393E+2, 4.615036E+2
1657, 3.400000E+1, 3.264180E+5, 3.339680E+5, 2.046277E+3, 2.013983E+3, 6.758138E+2, 6.178869E+2, 6.909520E+2
1658, 3.400000E+1, 1.934088E+5, 2.036151E+5, 1.681801E+3, 1.610010E+3, 6.480378E+2, 3.870772E+2, 6.490805E+2
1659, 3.400000E+1, 4.328628E+5, 4.432090E+5, 2.355481E+3, 2.344504E+3, 7.810380E+2, 7.084942E+2, 7.936082E+2
1660, 3.400000E+1, 1.665645E+5, 1.724367E+5, 1.466275E+3, 1.446348E+3, 4.827241E+2, 4.441062E+2, 5.054604E+2
1661, 3.400000E+1, 1.229427E+5, 1.287683E+5, 1.293208E+3, 1.250671E+3, 4.441062E+2, 3.572159E+2, 4.589645E+2
1662, 3.400000E+1, 1.375765E+5, 1.428428E+5, 1.341336E+3, 1.309553E+3, 4.425422E+2, 4.050924E+2, 4.520132E+2
1663, 3.400000E+1, 3.254859E+5, 3.317309E+5, 2.025617E+3, 2.001509E+3, 6.371959E+2, 6.275414E+2, 6.658118E+2
1664, 3.400000E+1, 4.362183E+5, 4.446071E+5, 2.359083E+3, 2.340556E+3, 7.433951E+2, 7.337407E+2, 7.705436E+2
1665, 3.400000E+1, 1.107323E+5, 1.155326E+5, 1.218106E+3, 1.179903E+3, 3.858800E+2, 3.698729E+2, 4.098328E+2
1666, 3.400000E+1, 3.770305E+5, 3.860252E+5, 2.185109E+3, 2.167412E+3, 6.963295E+2, 6.895038E+2, 7.142386E+2
1667, 3.400000E+1, 1.871637E+5, 1.928495E+5, 1.544563E+3, 1.524172E+3, 4.827241E+2, 4.827241E+2, 5.216993E+2
1668, 3.400000E+1, 3.850465E+5, 3.940412E+5, 2.216631E+3, 2.185997E+3, 7.304581E+2, 6.826781E+2, 7.364053E+2
1669, 3.400000E+1, 4.303461E+5, 4.392010E+5, 2.358262E+3, 2.326672E+3, 8.260375E+2, 6.758524E+2, 8.341473E+2
1670, 3.400000E+1, 2.566045E+5, 2.640612E+5, 1.817340E+3, 1.810553E+3, 6.392137E+2, 5.292105E+2, 6.490805E+2
1671, 3.400000E+1, 9.572568E+4, 9.982687E+4, 1.136951E+3, 1.090464E+3, 3.822982E+2, 3.413342E+2, 3.940670E+2
1672, 3.400000E+1, 3.981890E+5, 4.074167E+5, 2.256050E+3, 2.237127E+3, 7.144317E+2, 7.047772E+2, 7.320222E+2
1673, 3.400000E+1, 3.522369E+5, 3.602529E+5, 2.117817E+3, 2.096403E+3, 6.806796E+2, 6.670378E+2, 6.970633E+2
1674, 3.400000E+1, 2.226764E+5, 2.291078E+5, 1.693155E+3, 1.677148E+3, 5.614371E+2, 4.968390E+2, 5.748279E+2
1675, 3.400000E+1, 3.404926E+5, 3.480891E+5, 2.079634E+3, 2.063144E+3, 6.854683E+2, 6.275414E+2, 6.954606E+2
1676, 3.400000E+1, 3.421704E+5, 3.508388E+5, 2.083930E+3, 2.076728E+3, 6.895038E+2, 6.553656E+2, 6.935781E+2
1677, 3.400000E+1, 4.285751E+5, 4.371038E+5, 2.336298E+3, 2.304303E+3, 7.577707E+2, 7.304581E+2, 7.666045E+2
1678, 3.400000E+1, 3.782422E+5, 3.875632E+5, 2.198084E+3, 2.170579E+3, 7.235552E+2, 6.750704E+2, 7.281893E+2
1679, 3.400000E+1, 3.141144E+5, 3.217110E+5, 2.019216E+3, 2.004676E+3, 7.166039E+2, 5.661292E+2, 7.173571E+2
1680, 3.400000E+1, 3.143941E+5, 3.212449E+5, 1.999019E+3, 1.979372E+3, 6.275414E+2, 6.275414E+2, 6.658118E+2
1681, 3.400000E+1, 4.060186E+5, 4.152928E+5, 2.266622E+3, 2.266023E+3, 7.372935E+2, 7.099810E+2, 7.404409E+2
1682, 3.400000E+1, 4.501064E+5, 4.597070E+5, 2.395876E+3, 2.373188E+3, 7.723586E+2, 7.433951E+2, 7.901325E+2
1683, 3.400000E+1, 3.798268E+5, 3.886817E+5, 2.196472E+3, 2.169961E+3, 7.031553E+2, 6.963295E+2, 7.167778E+2
1684, 3.400000E+1, 3.805725E+5, 3.897070E+5, 2.207855E+3, 2.198142E+3, 7.433951E+2, 6.468503E+2, 7.519393E+2
1685, 3.400000E+1, 1.306791E+5, 1.355725E+5, 1.315404E+3, 1.266649E+3, 4.547744E+2, 3.864014E+2, 4.557109E+2
1686, 3.400000E+1, 4.433022E+5, 4.532755E+5, 2.382456E+3, 2.373130E+3, 8.220212E+2, 7.019581E+2, 8.253907E+2
1688, 3.400000E+1, 3.607190E+5, 3.686417E+5, 2.136218E+3, 2.119555E+3, 6.963295E+2, 6.758524E+2, 7.048448E+2
1689, 3.400000E+1, 2.959387E+5, 3.032090E+5, 1.940696E+3, 1.914725E+3, 6.275414E+2, 6.082324E+2, 6.393102E+2
1690, 3.400000E+1, 1.819440E+5, 1.878162E+5, 1.521073E+3, 1.510772E+3, 5.007298E+2, 4.741123E+2, 5.037033E+2
1691, 3.400000E+1, 3.136484E+5, 3.212915E+5, 1.990812E+3, 1.976678E+3, 6.565048E+2, 6.082324E+2, 6.635623E+2
1692, 3.400000E+1, 4.080692E+5, 4.157589E+5, 2.282802E+3, 2.253607E+3, 7.530496E+2, 6.758138E+2, 7.695202E+2
1693, 3.400000E+1, 2.997602E+5, 3.074966E+5, 1.958257E+3, 1.944828E+3, 6.560607E+2, 5.919550E+2, 6.604728E+2
1694, 3.400000E+1, 2.362849E+5, 2.436484E+5, 1.773384E+3, 1.745067E+3, 6.153768E+2, 4.827820E+2, 6.217969E+2
1695, 3.400000E+1, 2.297603E+5, 2.367975E+5, 1.729137E+3, 1.696573E+3, 5.761891E+2, 5.096602E+2, 5.948320E+2
1696, 3.400000E+1, 3.291211E+5, 3.369972E+5, 2.043207E+3, 2.022797E+3, 6.651938E+2, 6.467731E+2, 6.681192E+2
1699, 3.400000E+1, 4.080692E+5, 4.160385E+5, 2.272578E+3, 2.249060E+3, 7.144317E+2, 7.047772E+2, 7.511284E+2
1700, 3.500000E+1, 3.155126E+5, 3.224101E+5, 2.012332E+3, 1.986062E+3, 6.468503E+2, 6.178869E+2, 6.571420E+2
1703, 3.500000E+1, 4.047136E+5, 4.124500E+5, 2.273621E+3, 2.246994E+3, 7.433951E+2, 6.758138E+2, 7.602519E+2
1704, 3.500000E+1, 3.390945E+5, 3.468308E+5, 2.077722E+3, 2.056540E+3, 6.758138E+2, 6.371959E+2, 6.921685E+2
1705, 3.500000E+1, 3.196138E+5, 3.271171E+5, 2.005680E+3, 1.986922E+3, 6.435678E+2, 6.393488E+2, 6.565048E+2
1706, 3.500000E+1, 4.368708E+5, 4.465179E+5, 2.361187E+3, 2.340227E+3, 7.916676E+2, 7.047772E+2, 8.000959E+2
1707, 3.500000E+1, 2.197869E+5, 2.251464E+5, 1.695723E+3, 1.673440E+3, 5.889235E+2, 4.634152E+2, 5.939631E+2
1708, 3.500000E+1, 3.170039E+5, 3.248801E+5, 2.000206E+3, 1.987906E+3, 6.485399E+2, 6.348884E+2, 6.622975E+2
1710, 3.500000E+1, 9.675098E+4, 1.012250E+5, 1.141816E+3, 1.095349E+3, 3.860731E+2, 3.301930E+2, 3.891818E+2
1711, 3.500000E+1, 3.341544E+5, 3.418908E+5, 2.062922E+3, 2.053489E+3, 7.123753E+2, 6.006343E+2, 7.127325E+2
